Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1713848400000,2024-04-23 05:00:00.000000,ETHUSD,3177.76,3188.88,3174.07,3186.82,17728519.16
1713852000000,2024-04-23 06:00:00.000000,ETHUSD,3186.82,3192.97,3171.51,3176.56,18216002.51
1713855600000,2024-04-23 07:00:00.000000,ETHUSD,3176.56,3179.51,3153.66,3161.86,31404842.9
1713859200000,2024-04-23 08:00:00.000000,ETHUSD,3161.86,3172.33,3154.28,3170.11,22836343.26
1713862800000,2024-04-23 09:00:00.000000,ETHUSD,3170.11,3173.54,3164.06,3167.48,14403487.04
1713866400000,2024-04-23 10:00:00.000000,ETHUSD,3167.48,3186.44,3167.46,3182.6,20921332.48
1713870000000,2024-04-23 11:00:00.000000,ETHUSD,3182.6,3184.76,3165.84,3180.62,18077007.43
1713873600000,2024-04-23 12:00:00.000000,ETHUSD,3180.62,3190.55,3174.86,3187.63,24908980.4
1713877200000,2024-04-23 13:00:00.000000,ETHUSD,3187.63,3209.34,3176.15,3208.88,42798585.46
1713880800000,2024-04-23 14:00:00.000000,ETHUSD,3208.88,3265.06,3206.48,3249.49,92955770.42
1713884400000,2024-04-23 15:00:00.000000,ETHUSD,3249.49,3250.65,3221.6,3225.71,56198085.99
1713888000000,2024-04-23 16:00:00.000000,ETHUSD,3225.71,3242.3,3219.25,3234.07,36950701.8
1713891600000,2024-04-23 17:00:00.000000,ETHUSD,3234.07,3246.84,3226.08,3238.09,29462728.99
1713895200000,2024-04-23 18:00:00.000000,ETHUSD,3238.09,3241.07,3220.66,3230.27,34110201.62
1713898800000,2024-04-23 19:00:00.000000,ETHUSD,3230.27,3230.52,3213.91,3218.43,29818555.1
1713902400000,2024-04-23 20:00:00.000000,ETHUSD,3218.43,3222.55,3187.08,3209.15,36452834.39
1713906000000,2024-04-23 21:00:00.000000,ETHUSD,3209.15,3212.56,3201.24,3209.24,12541277.44
1713909600000,2024-04-23 22:00:00.000000,ETHUSD,3209.24,3220.8,3207.6,3216.02,19649852.8
1713913200000,2024-04-23 23:00:00.000000,ETHUSD,3216.02,3222.04,3203.29,3219.78,20089469.67
1713916800000,2024-04-24 00:00:00.000000,ETHUSD,3219.78,3233.1,3210.82,3229.46,25146178.7
1713920400000,2024-04-24 01:00:00.000000,ETHUSD,3229.46,3248.77,3228.34,3239.78,24340200.08
1713924000000,2024-04-24 02:00:00.000000,ETHUSD,3239.78,3242.31,3216.33,3231.75,21710695.22
1713927600000,2024-04-24 03:00:00.000000,ETHUSD,3231.75,3245.69,3230.51,3238.06,18414596.2
1713931200000,2024-04-24 04:00:00.000000,ETHUSD,3238.06,3274.76,3237.07,3271.87,25572806.83
1713934800000,2024-04-24 05:00:00.000000,ETHUSD,3271.87,3274.9,3250.18,3257.4,21867805.83
1713938400000,2024-04-24 06:00:00.000000,ETHUSD,3257.4,3260.7,3245.67,3256.34,18810439.54
1713942000000,2024-04-24 07:00:00.000000,ETHUSD,3256.34,3265.81,3249.97,3250.39,14471098.53
1713945600000,2024-04-24 08:00:00.000000,ETHUSD,3250.39,3260.19,3244.78,3252.41,16543641.49
1713949200000,2024-04-24 09:00:00.000000,ETHUSD,3252.41,3254.78,3242.66,3254.06,18416750.31
1713952800000,2024-04-24 10:00:00.000000,ETHUSD,3254.06,3269.6,3246.62,3266.44,40298662.17
1713956400000,2024-04-24 11:00:00.000000,ETHUSD,3266.44,3286.77,3265.18,3281.61,29548371.19
1713960000000,2024-04-24 12:00:00.000000,ETHUSD,3281.61,3293.6,3267.9,3273.16,31625931.76
1713963600000,2024-04-24 13:00:00.000000,ETHUSD,3273.16,3273.51,3240.08,3247.61,57359880.92
1713967200000,2024-04-24 14:00:00.000000,ETHUSD,3247.61,3255.77,3187.26,3212.95,96427235.45
1713970800000,2024-04-24 15:00:00.000000,ETHUSD,3212.95,3212.96,3166.93,3174.25,63819698.22
1713974400000,2024-04-24 16:00:00.000000,ETHUSD,3174.25,3189.97,3157.17,3171.67,55286822.21
1713978000000,2024-04-24 17:00:00.000000,ETHUSD,3171.67,3191.79,3171.32,3178.62,38222447.12
1713981600000,2024-04-24 18:00:00.000000,ETHUSD,3178.62,3179.17,3122.43,3127.39,68380997.61
1713985200000,2024-04-24 19:00:00.000000,ETHUSD,3127.39,3147.35,3103.6,3132.19,68942415.59
1713988800000,2024-04-24 20:00:00.000000,ETHUSD,3132.19,3139.04,3114.86,3130.38,39601931.49
1713992400000,2024-04-24 21:00:00.000000,ETHUSD,3130.38,3148.02,3125.01,3147.06,15121703.87
1713996000000,2024-04-24 22:00:00.000000,ETHUSD,3147.06,3149.48,3120.16,3130.32,24780000.22
1713999600000,2024-04-24 23:00:00.000000,ETHUSD,3130.32,3141.18,3110.8,3139.1,29832616.33
1714003200000,2024-04-25 00:00:00.000000,ETHUSD,3139.1,3160.19,3135.2,3155.97,31156533.41
1714006800000,2024-04-25 01:00:00.000000,ETHUSD,3155.97,3170.72,3142.39,3142.72,34767323.78
1714010400000,2024-04-25 02:00:00.000000,ETHUSD,3142.72,3163.6,3127.18,3153.25,30621123.34
1714014000000,2024-04-25 03:00:00.000000,ETHUSD,3153.25,3159.76,3141.67,3146.67,26913940.03
1714017600000,2024-04-25 04:00:00.000000,ETHUSD,3146.67,3155.8,3126.45,3155.41,30099063.56
1714021200000,2024-04-25 05:00:00.000000,ETHUSD,3155.41,3164.19,3142.74,3157.44,20966992.09
1714024800000,2024-04-25 06:00:00.000000,ETHUSD,3157.44,3166.74,3154.24,3157.17,14881785.33
1714028400000,2024-04-25 07:00:00.000000,ETHUSD,3157.17,3159.62,3129.19,3135.51,24433771.57
1714032000000,2024-04-25 08:00:00.000000,ETHUSD,3135.51,3148.48,3123.2,3137.83,33780361.13
1714035600000,2024-04-25 09:00:00.000000,ETHUSD,3137.83,3152.0,3130.06,3135.74,30824807.98
1714039200000,2024-04-25 10:00:00.000000,ETHUSD,3135.74,3135.87,3072.07,3082.6,90119878.22
1714042800000,2024-04-25 11:00:00.000000,ETHUSD,3082.6,3119.06,3080.93,3111.09,30971658.63
1714046400000,2024-04-25 12:00:00.000000,ETHUSD,3111.09,3151.81,3093.02,3107.74,61629395.29
1714050000000,2024-04-25 13:00:00.000000,ETHUSD,3107.74,3125.13,3081.32,3121.8,60067941.08
1714053600000,2024-04-25 14:00:00.000000,ETHUSD,3121.8,3141.85,3103.84,3116.09,46211917.93
1714057200000,2024-04-25 15:00:00.000000,ETHUSD,3116.09,3166.21,3112.82,3158.21,46409267.09
1714060800000,2024-04-25 16:00:00.000000,ETHUSD,3158.21,3164.41,3146.57,3156.4,38899969.43
1714064400000,2024-04-25 17:00:00.000000,ETHUSD,3156.4,3170.98,3145.13,3159.45,42560152.93
1714068000000,2024-04-25 18:00:00.000000,ETHUSD,3159.45,3171.3,3148.42,3169.78,44443023.78
1714071600000,2024-04-25 19:00:00.000000,ETHUSD,3169.78,3173.69,3152.4,3164.58,36604802.45
1714075200000,2024-04-25 20:00:00.000000,ETHUSD,3164.58,3178.45,3154.25,3173.87,42758268.02
1714078800000,2024-04-25 21:00:00.000000,ETHUSD,3173.87,3191.65,3168.66,3170.72,23849946.86
1714082400000,2024-04-25 22:00:00.000000,ETHUSD,3170.72,3172.2,3157.57,3160.08,20267940.89
1714086000000,2024-04-25 23:00:00.000000,ETHUSD,3160.08,3165.91,3153.05,3155.47,18894227.38
1714089600000,2024-04-26 00:00:00.000000,ETHUSD,3155.47,3159.1,3134.18,3146.26,27467291.15
1714093200000,2024-04-26 01:00:00.000000,ETHUSD,3146.26,3160.42,3124.59,3147.65,34760600.95
1714096800000,2024-04-26 02:00:00.000000,ETHUSD,3147.65,3164.11,3145.93,3153.87,27613498.51
1714100400000,2024-04-26 03:00:00.000000,ETHUSD,3153.87,3154.64,3139.62,3141.57,20038845.45
1714104000000,2024-04-26 04:00:00.000000,ETHUSD,3141.57,3141.67,3129.82,3132.99,24304857.66
1714107600000,2024-04-26 05:00:00.000000,ETHUSD,3132.99,3152.34,3128.54,3151.97,19691105.87
1714111200000,2024-04-26 06:00:00.000000,ETHUSD,3151.97,3153.61,3135.85,3140.1,15950793.49
1714114800000,2024-04-26 07:00:00.000000,ETHUSD,3140.1,3146.29,3130.61,3135.43,35618742.12
1714118400000,2024-04-26 08:00:00.000000,ETHUSD,3135.43,3145.97,3133.42,3142.4,28800828.89
1714122000000,2024-04-26 09:00:00.000000,ETHUSD,3142.4,3157.44,3138.8,3150.06,18662078.38
1714125600000,2024-04-26 10:00:00.000000,ETHUSD,3150.06,3155.69,3121.73,3122.84,31980658.73
1714129200000,2024-04-26 11:00:00.000000,ETHUSD,3122.84,3132.28,3122.06,3128.14,18032978.98
1714132800000,2024-04-26 12:00:00.000000,ETHUSD,3128.14,3149.25,3118.61,3129.78,40312064.13
1714136400000,2024-04-26 13:00:00.000000,ETHUSD,3129.78,3149.18,3110.29,3146.09,43996873.1
1714140000000,2024-04-26 14:00:00.000000,ETHUSD,3146.09,3166.44,3121.35,3124.98,75054892.67
1714143600000,2024-04-26 15:00:00.000000,ETHUSD,3124.98,3133.71,3101.66,3116.27,48098332.29
1714147200000,2024-04-26 16:00:00.000000,ETHUSD,3116.27,3128.21,3104.28,3121.17,33683053.94
1714150800000,2024-04-26 17:00:00.000000,ETHUSD,3121.17,3144.45,3117.92,3144.2,32344915.21
1714154400000,2024-04-26 18:00:00.000000,ETHUSD,3144.2,3153.58,3140.87,3151.34,22525814.89
1714158000000,2024-04-26 19:00:00.000000,ETHUSD,3151.34,3152.2,3132.8,3132.93,22872855.94
1714161600000,2024-04-26 20:00:00.000000,ETHUSD,3132.93,3149.47,3132.93,3142.87,21478115.07
1714165200000,2024-04-26 21:00:00.000000,ETHUSD,3142.87,3152.43,3139.33,3150.69,10551322.09
1714168800000,2024-04-26 22:00:00.000000,ETHUSD,3150.69,3151.25,3120.13,3131.01,22819236.23
1714172400000,2024-04-26 23:00:00.000000,ETHUSD,3131.01,3135.26,3125.82,3130.07,13004203.19
1714176000000,2024-04-27 00:00:00.000000,ETHUSD,3130.07,3137.65,3085.2,3107.63,37773208.9
1714179600000,2024-04-27 01:00:00.000000,ETHUSD,3107.63,3113.07,3068.25,3092.89,62072468.99
1714183200000,2024-04-27 02:00:00.000000,ETHUSD,3092.89,3130.08,3088.55,3119.23,34018583.21
1714186800000,2024-04-27 03:00:00.000000,ETHUSD,3119.23,3123.94,3113.88,3120.88,18634713.93
1714190400000,2024-04-27 04:00:00.000000,ETHUSD,3120.88,3127.27,3115.05,3124.93,16239294.36
1714194000000,2024-04-27 05:00:00.000000,ETHUSD,3124.93,3125.56,3107.4,3115.73,22365314.87
1714197600000,2024-04-27 06:00:00.000000,ETHUSD,3115.73,3128.99,3112.78,3122.27,16325369.27
1714201200000,2024-04-27 07:00:00.000000,ETHUSD,3122.27,3131.15,3117.5,3118.78,12852840.79
1714204800000,2024-04-27 08:00:00.000000,ETHUSD,3118.78,3121.77,3110.34,3112.66,14214316.96
1714208400000,2024-04-27 09:00:00.000000,ETHUSD,3112.66,3120.39,3106.1,3117.95,18007090.99
1714212000000,2024-04-27 10:00:00.000000,ETHUSD,3117.95,3120.76,3107.69,3112.97,17216318.1
1714215600000,2024-04-27 11:00:00.000000,ETHUSD,3112.97,3125.66,3107.5,3122.74,18723625.74
1714219200000,2024-04-27 12:00:00.000000,ETHUSD,3122.74,3140.08,3119.83,3135.44,23494565.85
1714222800000,2024-04-27 13:00:00.000000,ETHUSD,3135.44,3151.32,3131.5,3148.6,26212600.27
1714226400000,2024-04-27 14:00:00.000000,ETHUSD,3148.6,3164.05,3141.89,3148.98,28485136.93
1714230000000,2024-04-27 15:00:00.000000,ETHUSD,3148.98,3155.15,3136.47,3142.66,21767508.13
1714233600000,2024-04-27 16:00:00.000000,ETHUSD,3142.66,3160.83,3140.57,3151.05,25747933.33
1714237200000,2024-04-27 17:00:00.000000,ETHUSD,3151.05,3261.28,3150.82,3255.16,67448288.65
1714240800000,2024-04-27 18:00:00.000000,ETHUSD,3255.16,3281.58,3228.24,3254.19,55199602.2
1714244400000,2024-04-27 19:00:00.000000,ETHUSD,3254.19,3258.09,3230.85,3235.1,29342420.51
1714248000000,2024-04-27 20:00:00.000000,ETHUSD,3235.1,3244.03,3221.52,3235.64,22381474.67
1714251600000,2024-04-27 21:00:00.000000,ETHUSD,3235.64,3250.43,3232.0,3240.63,14892796.09
1714255200000,2024-04-27 22:00:00.000000,ETHUSD,3240.63,3252.94,3240.47,3243.46,20678209.69
1714258800000,2024-04-27 23:00:00.000000,ETHUSD,3243.46,3261.32,3243.06,3253.23,19289137.8
1714262400000,2024-04-28 00:00:00.000000,ETHUSD,3253.23,3258.19,3247.4,3252.53,26844748.08
1714266000000,2024-04-28 01:00:00.000000,ETHUSD,3252.53,3274.45,3251.77,3264.58,20614904.78
1714269600000,2024-04-28 02:00:00.000000,ETHUSD,3264.58,3318.96,3260.72,3308.35,44580674.81
1714273200000,2024-04-28 03:00:00.000000,ETHUSD,3308.35,3327.63,3302.04,3306.83,41975993.95
1714276800000,2024-04-28 04:00:00.000000,ETHUSD,3306.83,3309.3,3298.34,3299.45,18769998.97
1714280400000,2024-04-28 05:00:00.000000,ETHUSD,3299.45,3324.34,3299.01,3310.9,19000623.81
1714284000000,2024-04-28 06:00:00.000000,ETHUSD,3310.9,3323.16,3305.87,3319.33,25887104.63
1714287600000,2024-04-28 07:00:00.000000,ETHUSD,3319.33,3335.99,3312.93,3315.55,26771340.28
1714291200000,2024-04-28 08:00:00.000000,ETHUSD,3315.55,3322.56,3304.93,3309.43,25535983.5
1714294800000,2024-04-28 09:00:00.000000,ETHUSD,3309.43,3316.22,3300.2,3306.26,16967026.46
1714298400000,2024-04-28 10:00:00.000000,ETHUSD,3306.26,3308.54,3285.66,3298.45,25374182.81
1714302000000,2024-04-28 11:00:00.000000,ETHUSD,3298.45,3300.02,3273.7,3284.51,39447304.75
1714305600000,2024-04-28 12:00:00.000000,ETHUSD,3284.51,3296.2,3282.67,3286.6,25452333.63
1714309200000,2024-04-28 13:00:00.000000,ETHUSD,3286.6,3320.93,3283.55,3313.05,35574535.65
1714312800000,2024-04-28 14:00:00.000000,ETHUSD,3313.05,3326.28,3304.62,3313.57,32509913.9
1714316400000,2024-04-28 15:00:00.000000,ETHUSD,3313.57,3324.93,3310.83,3319.49,23424109.42
1714320000000,2024-04-28 16:00:00.000000,ETHUSD,3319.49,3329.88,3307.37,3319.34,37738477.37
1714323600000,2024-04-28 17:00:00.000000,ETHUSD,3319.34,3329.27,3312.44,3325.42,21535074.66
1714327200000,2024-04-28 18:00:00.000000,ETHUSD,3325.42,3356.14,3318.72,3342.95,34215692.45
1714330800000,2024-04-28 19:00:00.000000,ETHUSD,3342.95,3343.28,3315.24,3316.18,22686459.29
1714334400000,2024-04-28 20:00:00.000000,ETHUSD,3316.18,3319.96,3308.24,3310.24,19519996.91
1714338000000,2024-04-28 21:00:00.000000,ETHUSD,3310.24,3312.18,3296.92,3304.89,13696964.39
1714341600000,2024-04-28 22:00:00.000000,ETHUSD,3304.89,3310.24,3282.6,3289.78,33384566.09
1714345200000,2024-04-28 23:00:00.000000,ETHUSD,3289.78,3289.78,3251.78,3262.43,46849032.52
1714348800000,2024-04-29 00:00:00.000000,ETHUSD,3262.43,3285.59,3258.5,3281.54,28323083.23
1714352400000,2024-04-29 01:00:00.000000,ETHUSD,3281.54,3286.13,3263.89,3275.41,28200062.84
1714356000000,2024-04-29 02:00:00.000000,ETHUSD,3275.41,3278.63,3216.22,3221.5,46755287.78
1714359600000,2024-04-29 03:00:00.000000,ETHUSD,3221.5,3224.52,3168.7,3176.81,53856669.68
1714363200000,2024-04-29 04:00:00.000000,ETHUSD,3176.81,3205.03,3171.7,3201.13,37657797.59
1714366800000,2024-04-29 05:00:00.000000,ETHUSD,3201.13,3204.47,3176.25,3204.43,30206049.99
1714370400000,2024-04-29 06:00:00.000000,ETHUSD,3204.43,3207.45,3155.12,3181.23,46201058.19
1714374000000,2024-04-29 07:00:00.000000,ETHUSD,3181.23,3189.66,3172.07,3187.85,30454716.47
1714377600000,2024-04-29 08:00:00.000000,ETHUSD,3187.85,3188.45,3164.79,3171.79,32615363.13
1714381200000,2024-04-29 09:00:00.000000,ETHUSD,3171.79,3186.56,3160.71,3177.02,28668676.14
1714384800000,2024-04-29 10:00:00.000000,ETHUSD,3177.02,3194.82,3172.09,3175.44,20827272.12
1714388400000,2024-04-29 11:00:00.000000,ETHUSD,3175.44,3177.5,3147.79,3159.24,35259485.03
1714392000000,2024-04-29 12:00:00.000000,ETHUSD,3159.24,3173.49,3133.84,3170.06,43663144.43
1714395600000,2024-04-29 13:00:00.000000,ETHUSD,3170.06,3174.64,3115.53,3131.3,56461443.71
1714399200000,2024-04-29 14:00:00.000000,ETHUSD,3131.3,3180.82,3124.81,3175.41,54736286.95
1714402800000,2024-04-29 15:00:00.000000,ETHUSD,3175.41,3185.88,3167.33,3182.0,38554244.84
1714406400000,2024-04-29 16:00:00.000000,ETHUSD,3182.0,3188.9,3155.31,3158.4,37027992.06
1714410000000,2024-04-29 17:00:00.000000,ETHUSD,3158.4,3179.31,3157.17,3173.14,37796842.87
1714413600000,2024-04-29 18:00:00.000000,ETHUSD,3173.14,3177.5,3160.9,3174.69,26483892.6
1714417200000,2024-04-29 19:00:00.000000,ETHUSD,3174.69,3184.6,3161.29,3184.5,38081986.83
1714420800000,2024-04-29 20:00:00.000000,ETHUSD,3184.5,3191.99,3172.87,3175.75,23371363.58
1714424400000,2024-04-29 21:00:00.000000,ETHUSD,3175.75,3177.98,3163.08,3174.84,14368832.0
1714428000000,2024-04-29 22:00:00.000000,ETHUSD,3174.84,3218.88,3172.09,3214.11,36276726.03
1714431600000,2024-04-29 23:00:00.000000,ETHUSD,3214.11,3233.89,3212.75,3215.73,27014019.86
1714435200000,2024-04-30 00:00:00.000000,ETHUSD,3215.73,3249.56,3201.83,3243.28,30947160.19
1714438800000,2024-04-30 01:00:00.000000,ETHUSD,3243.28,3243.5,3169.48,3172.41,39071738.62
1714442400000,2024-04-30 02:00:00.000000,ETHUSD,3172.41,3196.36,3148.85,3192.33,43260579.12
1714446000000,2024-04-30 03:00:00.000000,ETHUSD,3192.33,3193.25,3174.92,3179.62,28023671.75
1714449600000,2024-04-30 04:00:00.000000,ETHUSD,3179.62,3184.36,3167.67,3169.56,18537157.8
1714453200000,2024-04-30 05:00:00.000000,ETHUSD,3169.56,3175.96,3152.74,3168.59,13844334.69
1714456800000,2024-04-30 06:00:00.000000,ETHUSD,3168.59,3174.58,3163.43,3172.29,16320287.73
1714460400000,2024-04-30 07:00:00.000000,ETHUSD,3172.29,3173.75,3153.22,3156.61,20234298.72
1714464000000,2024-04-30 08:00:00.000000,ETHUSD,3156.61,3161.09,3056.65,3066.71,78348535.96
1714467600000,2024-04-30 09:00:00.000000,ETHUSD,3066.71,3073.0,3029.23,3047.08,53231152.8
1714471200000,2024-04-30 10:00:00.000000,ETHUSD,3047.08,3054.81,3031.32,3044.96,46253870.09
1714474800000,2024-04-30 11:00:00.000000,ETHUSD,3044.96,3044.97,3003.57,3006.54,56096987.72
1714478400000,2024-04-30 12:00:00.000000,ETHUSD,3006.54,3015.45,2966.22,3008.64,66329268.4
1714482000000,2024-04-30 13:00:00.000000,ETHUSD,3008.64,3020.93,2984.03,2993.16,45907951.46
1714485600000,2024-04-30 14:00:00.000000,ETHUSD,2993.16,3034.82,2983.93,3019.24,58471576.45
1714489200000,2024-04-30 15:00:00.000000,ETHUSD,3019.24,3028.15,2984.8,2992.13,64342223.57
1714492800000,2024-04-30 16:00:00.000000,ETHUSD,2992.13,2995.76,2945.43,2985.14,90225801.13
1714496400000,2024-04-30 17:00:00.000000,ETHUSD,2985.14,2995.17,2972.85,2982.97,50774568.23
1714500000000,2024-04-30 18:00:00.000000,ETHUSD,2982.97,2989.23,2953.63,2973.4,47588765.28
1714503600000,2024-04-30 19:00:00.000000,ETHUSD,2973.4,2982.76,2916.96,2924.31,67071352.4
1714507200000,2024-04-30 20:00:00.000000,ETHUSD,2924.31,2975.65,2923.95,2962.66,56084704.77
1714510800000,2024-04-30 21:00:00.000000,ETHUSD,2962.66,2990.45,2962.35,2984.15,29236998.65
1714514400000,2024-04-30 22:00:00.000000,ETHUSD,2984.15,3025.66,2982.84,3006.99,46952233.73
1714518000000,2024-04-30 23:00:00.000000,ETHUSD,3006.99,3026.21,2997.84,3011.46,31769027.93
1714521600000,2024-05-01 00:00:00.000000,ETHUSD,3011.46,3020.24,2985.12,2996.22,40085307.42
1714525200000,2024-05-01 01:00:00.000000,ETHUSD,2996.22,3011.35,2976.22,2998.91,36493628.64
1714528800000,2024-05-01 02:00:00.000000,ETHUSD,2998.91,3000.59,2957.54,2984.63,42594355.24
1714532400000,2024-05-01 03:00:00.000000,ETHUSD,2984.63,3004.39,2982.8,3000.7,23242313.42
1714536000000,2024-05-01 04:00:00.000000,ETHUSD,3000.7,3010.29,2999.34,3002.83,21246450.82
1714539600000,2024-05-01 05:00:00.000000,ETHUSD,3002.83,3006.73,2983.05,2991.43,25682803.71
1714543200000,2024-05-01 06:00:00.000000,ETHUSD,2991.43,2993.3,2948.88,2951.63,55249537.13
1714546800000,2024-05-01 07:00:00.000000,ETHUSD,2951.63,2954.16,2857.6,2866.5,122709410.72
1714550400000,2024-05-01 08:00:00.000000,ETHUSD,2866.5,2871.64,2814.92,2858.17,76333856.59
1714554000000,2024-05-01 09:00:00.000000,ETHUSD,2858.17,2886.96,2853.64,2872.54,56854126.48
1714557600000,2024-05-01 10:00:00.000000,ETHUSD,2872.54,2894.5,2857.61,2891.24,41235689.77
1714561200000,2024-05-01 11:00:00.000000,ETHUSD,2891.24,2902.66,2877.5,2902.24,30832875.97
1714564800000,2024-05-01 12:00:00.000000,ETHUSD,2902.24,2930.0,2895.88,2915.04,44602607.32
1714568400000,2024-05-01 13:00:00.000000,ETHUSD,2915.04,2919.16,2878.51,2887.08,51837340.47
1714572000000,2024-05-01 14:00:00.000000,ETHUSD,2887.08,2908.36,2879.94,2903.18,56815331.56
1714575600000,2024-05-01 15:00:00.000000,ETHUSD,2903.18,2904.28,2863.38,2882.82,80602409.23
1714579200000,2024-05-01 16:00:00.000000,ETHUSD,2882.82,2909.46,2873.0,2888.03,62350046.4
1714582800000,2024-05-01 17:00:00.000000,ETHUSD,2888.03,2929.64,2866.07,2918.55,57535303.19
1714586400000,2024-05-01 18:00:00.000000,ETHUSD,2918.55,3012.65,2916.18,2987.27,119251755.74
1714590000000,2024-05-01 19:00:00.000000,ETHUSD,2987.27,2998.42,2908.55,2923.58,75796029.1
1714593600000,2024-05-01 20:00:00.000000,ETHUSD,2923.58,2944.58,2912.17,2937.79,50134595.85
1714597200000,2024-05-01 21:00:00.000000,ETHUSD,2937.79,2972.42,2933.36,2964.21,33325909.71
1714600800000,2024-05-01 22:00:00.000000,ETHUSD,2964.21,2976.06,2962.45,2965.96,34443262.15
1714604400000,2024-05-01 23:00:00.000000,ETHUSD,2965.96,2981.04,2959.05,2968.82,33871235.7
1714608000000,2024-05-02 00:00:00.000000,ETHUSD,2968.82,2978.27,2942.04,2945.8,25488902.48
1714611600000,2024-05-02 01:00:00.000000,ETHUSD,2945.8,2954.12,2891.41,2903.53,39267095.12
1714615200000,2024-05-02 02:00:00.000000,ETHUSD,2903.53,2925.32,2899.61,2914.88,32653474.23
1714618800000,2024-05-02 03:00:00.000000,ETHUSD,2914.88,2932.11,2914.79,2926.34,17526650.79
1714622400000,2024-05-02 04:00:00.000000,ETHUSD,2926.34,2935.46,2914.73,2919.2,22015988.43
1714626000000,2024-05-02 05:00:00.000000,ETHUSD,2919.2,2919.84,2896.18,2913.61,31107014.82
1714629600000,2024-05-02 06:00:00.000000,ETHUSD,2913.61,2922.34,2908.1,2912.56,19948968.07
1714633200000,2024-05-02 07:00:00.000000,ETHUSD,2912.56,2934.21,2912.09,2919.64,21897527.16
1714636800000,2024-05-02 08:00:00.000000,ETHUSD,2919.64,2944.18,2915.58,2940.31,25251272.08
1714640400000,2024-05-02 09:00:00.000000,ETHUSD,2940.31,2946.62,2933.44,2944.86,19957614.38
1714644000000,2024-05-02 10:00:00.000000,ETHUSD,2944.86,2966.4,2936.39,2964.35,39115393.37
1714647600000,2024-05-02 11:00:00.000000,ETHUSD,2964.35,3001.02,2963.69,2994.42,65995223.63
1714651200000,2024-05-02 12:00:00.000000,ETHUSD,2994.42,3011.92,2980.18,2981.89,44383198.4
1714654800000,2024-05-02 13:00:00.000000,ETHUSD,2981.89,2987.98,2957.37,2965.43,43334087.22
1714658400000,2024-05-02 14:00:00.000000,ETHUSD,2965.43,2996.56,2952.38,2991.71,54712145.84
1714662000000,2024-05-02 15:00:00.000000,ETHUSD,2991.71,3001.22,2985.38,2990.43,49394811.8
1714665600000,2024-05-02 16:00:00.000000,ETHUSD,2990.43,2995.14,2977.02,2981.67,42890957.57
1714669200000,2024-05-02 17:00:00.000000,ETHUSD,2981.67,2998.7,2976.11,2992.78,31887851.03
1714672800000,2024-05-02 18:00:00.000000,ETHUSD,2992.78,3006.63,2973.01,2992.01,39259849.62
1714676400000,2024-05-02 19:00:00.000000,ETHUSD,2992.01,3001.21,2980.98,3000.28,30310535.42
1714680000000,2024-05-02 20:00:00.000000,ETHUSD,3000.28,3002.43,2970.2,2986.28,39835786.99
1714683600000,2024-05-02 21:00:00.000000,ETHUSD,2986.28,3016.2,2984.82,2996.5,22146874.32
1714687200000,2024-05-02 22:00:00.000000,ETHUSD,2996.5,3015.23,2990.13,2997.54,32029434.5
1714690800000,2024-05-02 23:00:00.000000,ETHUSD,2997.54,2999.24,2984.93,2986.41,17431046.59
1714694400000,2024-05-03 00:00:00.000000,ETHUSD,2986.41,2995.36,2978.09,2983.99,24546711.86
1714698000000,2024-05-03 01:00:00.000000,ETHUSD,2983.99,3015.53,2981.68,3007.58,49372943.72
1714701600000,2024-05-03 02:00:00.000000,ETHUSD,3007.58,3036.15,3003.61,3012.89,38517871.9
1714705200000,2024-05-03 03:00:00.000000,ETHUSD,3012.89,3024.46,3006.42,3010.36,28555626.95
1714708800000,2024-05-03 04:00:00.000000,ETHUSD,3010.36,3016.9,2997.39,3004.15,20943564.06
1714712400000,2024-05-03 05:00:00.000000,ETHUSD,3004.15,3005.58,2995.96,2997.94,18198271.26
1714716000000,2024-05-03 06:00:00.000000,ETHUSD,2997.94,2999.7,2982.17,2982.24,23402390.69
1714719600000,2024-05-03 07:00:00.000000,ETHUSD,2982.24,2991.83,2958.91,2968.9,35020093.31
1714723200000,2024-05-03 08:00:00.000000,ETHUSD,2968.9,2983.83,2964.66,2972.43,19919954.12
1714726800000,2024-05-03 09:00:00.000000,ETHUSD,2972.43,2990.59,2970.52,2983.23,20263856.46
1714730400000,2024-05-03 10:00:00.000000,ETHUSD,2983.23,2985.9,2959.1,2971.11,25616556.43
1714734000000,2024-05-03 11:00:00.000000,ETHUSD,2971.11,2990.51,2963.44,2979.77,45137511.68
1714737600000,2024-05-03 12:00:00.000000,ETHUSD,2979.77,3044.25,2969.87,3034.92,82738843.61
1714741200000,2024-05-03 13:00:00.000000,ETHUSD,3034.92,3064.43,3030.32,3061.67,80034176.59
1714744800000,2024-05-03 14:00:00.000000,ETHUSD,3061.67,3074.42,3045.43,3056.0,60240395.65
1714748400000,2024-05-03 15:00:00.000000,ETHUSD,3056.0,3086.84,3050.12,3077.03,49194283.72
1714752000000,2024-05-03 16:00:00.000000,ETHUSD,3077.03,3088.94,3065.05,3069.24,37643777.23
1714755600000,2024-05-03 17:00:00.000000,ETHUSD,3069.24,3084.45,3064.23,3080.85,27542641.7
